Format Version,1.21,Take Name,tapar cachete derecho abajo2,Capture Frame Rate,90.000000,Export Frame Rate,90.000000,Capture Start Time,2020-06-26 11.24.45.788 AM,Total Frames in Take,3249,Total Exported Frames,3249,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.066667,-0.178971,0.305996,0.180505,-0.190290,0.204460,0.183666,-0.205540,0.306470,0.182988,-0.234043,0.245120,0.204269,-0.190649,0.298799,0.181518,-0.215129,0.225851,0.189861,-0.191496,0.179094,0.179724,-0.195516,0.252317,0.164566,-0.213392,0.205427,0.190866,-0.145985,0.309439,0.194441,-0.132422,0.279904,0.213475,-0.170233,0.225212,0.185772,-0.170552,0.207554,0.187578,-0.193444,0.228747,0.180471,-0.149727,0.247773,0.196647,-0.240862,0.215530,0.213491,-0.248579,0.279471,0.221830,-0.236179,0.309975,0.198941,-0.138392,0.220704,0.206264,,,,,,,,,
7,0.077778,-0.178960,0.305968,0.180453,-0.190247,0.204445,0.183666,-0.205556,0.306433,0.182974,-0.234053,0.245070,0.204299,-0.190630,0.298761,0.181509,-0.215103,0.225828,0.189830,-0.191431,0.179058,0.179678,-0.195493,0.252300,0.164558,-0.213358,0.205404,0.190843,-0.145978,0.309431,0.194446,-0.132394,0.279903,0.213470,-0.170206,0.225201,0.185777,-0.170505,0.207532,0.187590,-0.193398,0.228714,0.180483,-0.149687,0.247763,0.196696,-0.240830,0.215492,0.213479,-0.248567,0.279435,0.221818,-0.236179,0.309935,0.198950,-0.138362,0.220697,0.206268,,,,,,,,,
8,0.088889,-0.178964,0.305947,0.180448,-0.190226,0.204421,0.183673,-0.205561,0.306410,0.182977,-0.234047,0.245039,0.204313,-0.190632,0.298742,0.181500,-0.215104,0.225798,0.189805,-0.191416,0.179037,0.179683,-0.195485,0.252261,0.164518,-0.213356,0.205354,0.190862,-0.145978,0.309404,0.194449,-0.132395,0.279887,0.213467,-0.170198,0.225181,0.185777,-0.170497,0.207513,0.187591,-0.193396,0.228690,0.180490,-0.149701,0.247734,0.196683,-0.240814,0.215473,0.213565,-0.248567,0.279401,0.221835,-0.236161,0.309900,0.199056,-0.138348,0.220681,0.206274,,,,,,,,,
9,0.100000,-0.179024,0.305931,0.180427,-0.190264,0.204397,0.183692,-0.205602,0.306380,0.182932,-0.234061,0.245013,0.204331,-0.190644,0.298708,0.181511,-0.215124,0.225771,0.189824,-0.191419,0.178978,0.179681,-0.195510,0.252240,0.164525,-0.213369,0.205330,0.190891,-0.146021,0.309381,0.194439,-0.132413,0.279868,0.213459,-0.170219,0.225154,0.185790,-0.170512,0.207485,0.187596,-0.193434,0.228658,0.180488,-0.149711,0.247697,0.196720,-0.240825,0.215445,0.213596,-0.248577,0.279381,0.221860,-0.236210,0.309889,0.198962,-0.138367,0.220665,0.206269,,,,,,,,,
10,0.111111,-0.179056,0.305910,0.180428,-0.190313,0.204349,0.183740,-0.205677,0.306379,0.182881,-0.234093,0.245000,0.204360,-0.190702,0.298664,0.181533,-0.215173,0.225756,0.189858,-0.191494,0.178959,0.179733,-0.195608,0.252214,0.164538,-0.213414,0.205307,0.190922,-0.146056,0.309354,0.194424,-0.132445,0.279827,0.213438,-0.170228,0.225175,0.185541,-0.170568,0.207462,0.187586,-0.193483,0.228611,0.180524,-0.149766,0.247659,0.196697,-0.240874,0.215426,0.213655,-0.248607,0.279364,0.221927,-0.236244,0.309887,0.198979,-0.138408,0.220636,0.206258,,,,,,,,,
11,0.122222,-0.179099,0.305892,0.180430,-0.190323,0.204401,0.183465,-0.205737,0.306345,0.182879,-0.234140,0.244994,0.204399,-0.190752,0.298648,0.181542,-0.215245,0.225738,0.189893,-0.191609,0.178952,0.179707,-0.195701,0.252180,0.164554,-0.213485,0.205288,0.190959,-0.146099,0.309327,0.194404,-0.132497,0.279797,0.213366,-0.170291,0.225179,0.185388,-0.170641,0.207426,0.187605,-0.193552,0.228586,0.180583,-0.149817,0.247633,0.196692,-0.240943,0.215407,0.213667,-0.248644,0.279368,0.221972,-0.236294,0.309893,0.199020,-0.138466,0.220594,0.206230,,,,,,,,,
12,0.133333,-0.179160,0.305852,0.180456,-0.190421,0.204393,0.183487,-0.205789,0.306340,0.182894,-0.234201,0.244999,0.204447,-0.190838,0.298620,0.181595,-0.215356,0.225731,0.189990,-0.191740,0.178935,0.179752,-0.195834,0.252174,0.164615,-0.213612,0.205297,0.191015,-0.146165,0.309308,0.194354,-0.132552,0.279778,0.213326,-0.170384,0.225153,0.185396,-0.170746,0.207420,0.187593,-0.193689,0.228577,0.180560,-0.149918,0.247614,0.196613,-0.241024,0.215418,0.213745,-0.248685,0.279380,0.222048,-0.236350,0.309907,0.199064,-0.138560,0.220562,0.206209,,,,,,,,,
13,0.144444,-0.179216,0.305820,0.180511,-0.190529,0.204393,0.183420,-0.205867,0.306336,0.182925,-0.234308,0.245021,0.204545,-0.190951,0.298606,0.181591,-0.215497,0.225730,0.190047,-0.191886,0.178925,0.179782,-0.195941,0.252192,0.164613,-0.213743,0.205298,0.191068,-0.146217,0.309288,0.194332,-0.132608,0.279749,0.213301,-0.170510,0.225138,0.185375,-0.170878,0.207410,0.187611,-0.193799,0.228590,0.180535,-0.149989,0.247583,0.196621,-0.241105,0.215441,0.213824,-0.248738,0.279405,0.222116,-0.236405,0.309934,0.199123,-0.138683,0.220511,0.206204,,,,,,,,,
14,0.155556,-0.179310,0.305810,0.180577,-0.190750,0.204308,0.183784,-0.205941,0.306346,0.182963,-0.234407,0.245041,0.204609,-0.191050,0.298624,0.181632,-0.215600,0.225756,0.190085,-0.192044,0.178912,0.179839,-0.196055,0.252203,0.164617,-0.213869,0.205313,0.191091,-0.146285,0.309285,0.194292,-0.132663,0.279726,0.213262,-0.170605,0.225132,0.185373,-0.170999,0.207400,0.187606,-0.193921,0.228597,0.180537,-0.150054,0.247572,0.196602,-0.241186,0.215483,0.213984,-0.248789,0.279448,0.222182,-0.236476,0.309957,0.199194,-0.138769,0.220487,0.206175,,,,,,,,,
15,0.166667,-0.179361,0.305819,0.180588,-0.190846,0.204311,0.183806,-0.206023,0.306382,0.183029,-0.234456,0.245065,0.204698,-0.191104,0.298633,0.181647,-0.215684,0.225766,0.190123,-0.192153,0.178915,0.179864,-0.196140,0.252211,0.164599,-0.213995,0.205331,0.191122,-0.146336,0.309279,0.194286,-0.132721,0.279709,0.213200,-0.170714,0.225160,0.185345,-0.171106,0.207393,0.187612,-0.193996,0.228621,0.180571,-0.150218,0.247570,0.196560,-0.241265,0.215515,0.214050,-0.248836,0.279484,0.222232,-0.236526,0.309997,0.199244,-0.138861,0.220481,0.206142,,,,,,,,,
