Format Version,1.21,Take Name,tapar cachete izquierdo abajo2,Capture Frame Rate,90.000000,Export Frame Rate,90.000000,Capture Start Time,2020-06-26 11.25.45.237 AM,Total Frames in Take,3196,Total Exported Frames,3196,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.066667,-0.163809,0.301361,0.176953,-0.178948,0.200883,0.182685,-0.190507,0.302839,0.177944,-0.222186,0.243154,0.199548,-0.175835,0.294489,0.177469,-0.203297,0.222584,0.186791,-0.180947,0.174761,0.178868,-0.181455,0.247796,0.161620,-0.202708,0.202117,0.188658,-0.131480,0.304027,0.192426,-0.119918,0.274669,0.212912,-0.180944,0.224547,0.178352,-0.137467,0.242794,0.196201,-0.236430,0.278351,0.215254,-0.221758,0.307661,0.192131,-0.127727,0.215689,0.207060,-0.157957,0.220572,0.184943,-0.230666,0.214227,0.209174,-0.159146,0.203101,0.187676,,,,,,,,,,,,
7,0.077778,-0.163773,0.301385,0.176952,-0.178883,0.200892,0.182727,-0.190476,0.302848,0.177903,-0.222144,0.243161,0.199496,-0.175800,0.294512,0.177463,-0.203225,0.222601,0.186733,-0.180868,0.174776,0.178867,-0.181376,0.247860,0.161578,-0.202657,0.202135,0.188622,-0.131440,0.304060,0.192456,-0.119887,0.274701,0.212935,-0.180867,0.224595,0.178334,-0.137437,0.242829,0.196229,-0.236401,0.278364,0.215225,-0.221728,0.307677,0.192105,-0.127680,0.215725,0.207070,-0.157870,0.220654,0.184798,-0.230617,0.214238,0.209141,-0.159121,0.203146,0.187747,,,,,,,,,,,,
8,0.088889,-0.163737,0.301403,0.176952,-0.178819,0.200941,0.182698,-0.190415,0.302847,0.177886,-0.222115,0.243176,0.199464,-0.175764,0.294527,0.177464,-0.203148,0.222639,0.186663,-0.180774,0.174795,0.178842,-0.181306,0.247889,0.161624,-0.202607,0.202147,0.188592,-0.131407,0.304104,0.192462,-0.119849,0.274732,0.212977,-0.180802,0.224596,0.178378,-0.137400,0.242930,0.196210,-0.236378,0.278388,0.215182,-0.221690,0.307693,0.192092,-0.127635,0.215752,0.207076,-0.157831,0.220680,0.184805,-0.230573,0.214254,0.209091,-0.159051,0.203172,0.187713,,,,,,,,,,,,
9,0.100000,-0.163655,0.301439,0.176925,-0.178774,0.200967,0.182667,-0.190357,0.302876,0.177882,-0.222081,0.243183,0.199440,-0.175680,0.294514,0.177464,-0.203101,0.222649,0.186642,-0.180711,0.174805,0.178822,-0.181261,0.247900,0.161608,-0.202554,0.202160,0.188549,-0.131378,0.304125,0.192465,-0.119821,0.274753,0.212990,-0.180762,0.224606,0.178370,-0.137381,0.242964,0.196194,-0.236347,0.278387,0.215139,-0.221659,0.307699,0.192066,-0.127588,0.215772,0.207097,-0.157787,0.220696,0.184799,-0.230533,0.214262,0.209035,-0.159007,0.203182,0.187704,,,,,,,,,,,,
10,0.111111,-0.163627,0.301442,0.176924,-0.178737,0.200965,0.182654,-0.190329,0.302879,0.177872,-0.222056,0.243180,0.199418,-0.175653,0.294516,0.177459,-0.203056,0.222641,0.186613,-0.180668,0.174806,0.178808,-0.181173,0.247883,0.161582,-0.202489,0.202154,0.188546,-0.131352,0.304132,0.192472,-0.119795,0.274760,0.212996,-0.180710,0.224617,0.178337,-0.137357,0.242971,0.196193,-0.236320,0.278386,0.215111,-0.221618,0.307699,0.192062,-0.127553,0.215782,0.207091,-0.157757,0.220700,0.184793,-0.230508,0.214255,0.209007,-0.158940,0.203162,0.187612,,,,,,,,,,,,
11,0.122222,-0.163601,0.301433,0.176913,-0.178706,0.200959,0.182639,-0.190297,0.302854,0.177845,-0.222038,0.243172,0.199405,-0.175622,0.294514,0.177439,-0.203031,0.222631,0.186596,-0.180637,0.174789,0.178803,-0.181147,0.247879,0.161568,-0.202449,0.202145,0.188521,-0.131323,0.304123,0.192473,-0.119772,0.274747,0.213004,-0.180669,0.224598,0.178334,-0.137293,0.242945,0.196063,-0.236304,0.278378,0.215093,-0.221592,0.307691,0.192052,-0.127535,0.215767,0.207092,-0.157734,0.220691,0.184789,-0.230474,0.214241,0.208970,-0.158915,0.203147,0.187605,,,,,,,,,,,,
12,0.133333,-0.163582,0.301416,0.176909,-0.178690,0.200935,0.182642,-0.190278,0.302839,0.177840,-0.222014,0.243142,0.199393,-0.175604,0.294498,0.177435,-0.203015,0.222613,0.186587,-0.180617,0.174768,0.178802,-0.181140,0.247852,0.161558,-0.202438,0.202105,0.188521,-0.131306,0.304087,0.192482,-0.119759,0.274720,0.213008,-0.180630,0.224585,0.178309,-0.137262,0.242905,0.196077,-0.236289,0.278360,0.215076,-0.221565,0.307667,0.192052,-0.127525,0.215734,0.207098,-0.157722,0.220669,0.184792,-0.230464,0.214222,0.208961,-0.158906,0.203127,0.187603,,,,,,,,,,,,
13,0.144444,-0.163572,0.301392,0.176904,-0.178688,0.200871,0.182684,-0.190267,0.302815,0.177835,-0.221964,0.243114,0.199414,-0.175591,0.294476,0.177432,-0.202994,0.222581,0.186582,-0.180620,0.174736,0.178807,-0.181131,0.247810,0.161584,-0.202431,0.202075,0.188516,-0.131290,0.304052,0.192479,-0.119743,0.274686,0.213009,-0.180606,0.224517,0.178360,-0.137300,0.242812,0.196222,-0.236277,0.278338,0.215071,-0.221550,0.307638,0.192044,-0.127519,0.215694,0.207093,-0.157696,0.220621,0.184773,-0.230461,0.214196,0.208954,-0.158899,0.203091,0.187608,,,,,,,,,,,,
14,0.155556,-0.163568,0.301362,0.176895,-0.178665,0.200825,0.182653,-0.190257,0.302784,0.177835,-0.221965,0.243085,0.199419,-0.175583,0.294446,0.177429,-0.203003,0.222532,0.186607,-0.180614,0.174682,0.178764,-0.181131,0.247779,0.161586,-0.202436,0.202041,0.188523,-0.131283,0.304009,0.192475,-0.119731,0.274636,0.212988,-0.180606,0.224482,0.178362,-0.137290,0.242773,0.196181,-0.236262,0.278293,0.215080,-0.221545,0.307598,0.192042,-0.127516,0.215652,0.207088,-0.157736,0.220520,0.184921,-0.230461,0.214161,0.208954,-0.158900,0.203057,0.187606,,,,,,,,,,,,
15,0.166667,-0.163570,0.301328,0.176894,-0.178676,0.200788,0.182661,-0.190259,0.302755,0.177829,-0.221965,0.243057,0.199433,-0.175589,0.294417,0.177428,-0.202995,0.222493,0.186615,-0.180627,0.174637,0.178772,-0.181136,0.247746,0.161591,-0.202441,0.202003,0.188538,-0.131281,0.303967,0.192468,-0.119727,0.274597,0.212976,-0.180614,0.224448,0.178359,-0.137290,0.242739,0.196186,-0.236254,0.278258,0.215099,-0.221534,0.307560,0.192038,-0.127519,0.215606,0.207088,-0.157748,0.220464,0.184933,-0.230456,0.214124,0.208965,-0.158920,0.203016,0.187619,,,,,,,,,,,,
