RCheekLowX,RCheekLowY,RCheekLowZ,RCheekUpX,RCheekUpY,RCheekUpZ,REyeX,REyeY,REyeZ,RBrowOutX,RBrowOutY,RBrowOutZ,RBrowInX,RBrowInY,RBrowInZ,CBrowX,CBrowY,CBrowZ,LBrowInX,LBrowInY,LBrowInZ,LBrowOutX,LBrowOutY,LBrowOutZ,LEyeX,LEyeY,LEyeZ,LCheekUpX,LCheekUpY,LCheekUpZ,LCheekLowX,LCheekLowY,LCheekLowZ,RLipLowX,RLipLowY,RLipLowZ,RLipUpX,RLipUpY,RLipUpZ,CLipLowX,CLipLowY,CLipLowZ,CLipUpX,CLipUpY,CLipUpZ,LLipLowX,LLipLowY,LLipLowZ,LLipUpX,LLipUpY,LLipUpZ,ChinX,ChinY,ChinZ,NoseX,NoseY,NoseZ
-0.239504,0.21581599999999998,0.21335300000000001,-0.232677,0.24539,0.20414100000000002,-0.24714,0.279754,0.221729,-0.23482399999999998,0.31040500000000004,0.198938,-0.204207,0.30686399999999997,0.183014,-0.18925799999999998,0.299183,0.181637,-0.177557,0.306413,0.180589,-0.144489,0.310071,0.194554,-0.131045,0.280158,0.213457,-0.14846099999999998,0.248025,0.19654100000000002,-0.137268,0.220854,0.206069,-0.21218499999999998,0.20549099999999998,0.19053699999999998,-0.21382600000000002,0.22613000000000003,0.189614,-0.189022,0.204665,0.183504,-0.192125,0.22903800000000002,0.180265,-0.169215,0.20761300000000002,0.187257,-0.168927,0.225613,0.185104,-0.19028,0.179179,0.17943499999999998,-0.194313,0.252833,0.16441
-0.239513,0.215821,0.21335,-0.232686,0.245401,0.204165,-0.24714499999999998,0.27975900000000004,0.221725,-0.23483099999999998,0.310409,0.198927,-0.204208,0.30686199999999997,0.18300999999999998,-0.18925999999999998,0.299182,0.18163900000000002,-0.17756,0.306408,0.180586,-0.144491,0.310068,0.194553,-0.131048,0.280157,0.213459,-0.148464,0.24802,0.196547,-0.137274,0.22084600000000001,0.206077,-0.212193,0.20548899999999998,0.19053399999999998,-0.21383200000000002,0.22612800000000002,0.189613,-0.189084,0.204646,0.183513,-0.192127,0.229032,0.180263,-0.169222,0.20761100000000002,0.18726199999999998,-0.168929,0.225609,0.185103,-0.19029000000000001,0.179176,0.17943299999999998,-0.19431500000000002,0.25283,0.164405
-0.239523,0.215813,0.213354,-0.232694,0.245394,0.20416600000000001,-0.247152,0.27975300000000003,0.221719,-0.23484000000000002,0.3104,0.198923,-0.204215,0.306854,0.183008,-0.18928299999999998,0.299184,0.181626,-0.177568,0.306398,0.180583,-0.14449800000000002,0.31006500000000004,0.194554,-0.13105899999999998,0.280156,0.213468,-0.14846800000000002,0.247994,0.196548,-0.137281,0.22084299999999998,0.206083,-0.21219899999999997,0.205479,0.19054000000000001,-0.21385,0.226113,0.189629,-0.189088,0.20463699999999999,0.183532,-0.192133,0.229021,0.18027100000000001,-0.169228,0.207603,0.187272,-0.168938,0.225595,0.185095,-0.1903,0.17916500000000002,0.179471,-0.194319,0.25279,0.164419
-0.239531,0.215797,0.213358,-0.23270100000000002,0.24537899999999999,0.20417000000000002,-0.247171,0.27974099999999996,0.22171999999999997,-0.234859,0.31038899999999997,0.198917,-0.204229,0.306841,0.183004,-0.189297,0.299175,0.181623,-0.177581,0.306388,0.180581,-0.144508,0.310051,0.19453399999999998,-0.131071,0.28015500000000004,0.213468,-0.148475,0.24798800000000001,0.196555,-0.13728800000000002,0.22083699999999998,0.20609499999999997,-0.212209,0.205465,0.190555,-0.21385500000000002,0.22609899999999997,0.18964,-0.189094,0.204612,0.183555,-0.192135,0.22900900000000002,0.180278,-0.169231,0.20759299999999997,0.18729,-0.168943,0.225583,0.185102,-0.190305,0.179154,0.179483,-0.194328,0.252779,0.16442400000000001
-0.239542,0.21577600000000002,0.213371,-0.232712,0.245365,0.20418499999999998,-0.24719000000000002,0.279723,0.22172199999999997,-0.23489699999999997,0.310369,0.198918,-0.204247,0.306825,0.18300999999999998,-0.189317,0.29916,0.181626,-0.177596,0.306375,0.180587,-0.144539,0.310051,0.194536,-0.13109200000000001,0.280154,0.213475,-0.148524,0.247973,0.196597,-0.137296,0.22083000000000003,0.206107,-0.21222,0.20544600000000002,0.19059600000000002,-0.21385900000000002,0.22605799999999998,0.189652,-0.189099,0.204599,0.183569,-0.192147,0.22899699999999998,0.180285,-0.169257,0.20757899999999999,0.18731199999999998,-0.168953,0.225573,0.185117,-0.190298,0.179124,0.17945899999999998,-0.194339,0.252763,0.164429
-0.239548,0.215754,0.213389,-0.23276599999999997,0.245313,0.204232,-0.247209,0.279702,0.22173800000000002,-0.234929,0.310342,0.198941,-0.204293,0.306846,0.183042,-0.189335,0.299149,0.181635,-0.177618,0.30636399999999997,0.180593,-0.144564,0.310046,0.19453900000000002,-0.13111099999999998,0.28015300000000004,0.213483,-0.148537,0.24796700000000002,0.196613,-0.137302,0.220829,0.206119,-0.212227,0.20542800000000003,0.190619,-0.21387899999999999,0.226043,0.189649,-0.189111,0.204586,0.18359,-0.192155,0.22898000000000002,0.1803,-0.169248,0.207569,0.187329,-0.16895,0.22554699999999997,0.18513800000000002,-0.190308,0.17912,0.179528,-0.194351,0.252747,0.164437
-0.239558,0.215721,0.21343600000000001,-0.23276999999999998,0.24528200000000003,0.204231,-0.24719000000000002,0.279686,0.22185900000000003,-0.234956,0.310324,0.198958,-0.204344,0.306832,0.18300999999999998,-0.189359,0.299138,0.181647,-0.17765899999999998,0.306314,0.180641,-0.14458900000000002,0.310041,0.194545,-0.131134,0.28015300000000004,0.213491,-0.148555,0.24796500000000002,0.196622,-0.13731500000000002,0.220825,0.20614000000000002,-0.212243,0.20540300000000003,0.190653,-0.213894,0.226023,0.189669,-0.18913,0.204566,0.183633,-0.192165,0.228969,0.180313,-0.16927999999999999,0.20755700000000002,0.187361,-0.168965,0.22553800000000002,0.18515,-0.190307,0.179089,0.179501,-0.19436900000000001,0.252733,0.164448
-0.239578,0.21570300000000003,0.213461,-0.232803,0.24526599999999998,0.204296,-0.24726399999999998,0.27965999999999996,0.221773,-0.235006,0.31030399999999997,0.19896,-0.204372,0.30682,0.183024,-0.189417,0.299151,0.18168900000000002,-0.17768499999999998,0.30630599999999997,0.180654,-0.144619,0.31003800000000004,0.194549,-0.13116,0.280156,0.213498,-0.14860299999999999,0.247952,0.19665,-0.13733499999999998,0.22082399999999996,0.206155,-0.21225700000000003,0.20539200000000002,0.190679,-0.21391500000000002,0.22601100000000002,0.189689,-0.189145,0.20455299999999998,0.183649,-0.192194,0.22894299999999998,0.180383,-0.169296,0.20755,0.187376,-0.168982,0.225529,0.185157,-0.19033,0.179096,0.179568,-0.194392,0.252704,0.164497
-0.23959899999999998,0.215692,0.213488,-0.23283299999999998,0.245248,0.20435899999999999,-0.24728899999999998,0.279649,0.22179200000000002,-0.235037,0.310295,0.198977,-0.2044,0.306816,0.183034,-0.189458,0.299137,0.181724,-0.17771199999999998,0.30630100000000005,0.180671,-0.14466199999999999,0.310055,0.194544,-0.131186,0.28015999999999996,0.21350500000000003,-0.148623,0.247955,0.196656,-0.137353,0.220822,0.206168,-0.212281,0.20538299999999998,0.190695,-0.21394200000000002,0.225994,0.189701,-0.18917,0.20455,0.183666,-0.19229200000000002,0.22894299999999998,0.180386,-0.169326,0.20754299999999998,0.187424,-0.169006,0.225528,0.185169,-0.19035,0.179088,0.179594,-0.194416,0.252697,0.16451300000000002
-0.239617,0.215687,0.213517,-0.23286300000000001,0.245252,0.204353,-0.24731399999999998,0.279638,0.22181900000000002,-0.235075,0.310289,0.19900299999999999,-0.204431,0.306813,0.183049,-0.18949100000000002,0.299134,0.18174200000000001,-0.177752,0.30630599999999997,0.180701,-0.14469400000000002,0.310055,0.19455699999999998,-0.131216,0.28016199999999997,0.21351399999999998,-0.148644,0.24795599999999998,0.196663,-0.137376,0.220825,0.206175,-0.21230100000000002,0.20537800000000003,0.19071400000000002,-0.21397,0.22598800000000002,0.18972,-0.189195,0.20455399999999999,0.18367999999999998,-0.192321,0.22893200000000002,0.180394,-0.169369,0.20753600000000003,0.187453,-0.169024,0.22552600000000003,0.185185,-0.190391,0.179081,0.179605,-0.194442,0.252692,0.16453099999999998
-0.23963800000000002,0.215682,0.213542,-0.232888,0.245241,0.20438599999999998,-0.24733899999999998,0.279632,0.22184299999999998,-0.23511100000000001,0.310288,0.19902899999999998,-0.20446,0.306812,0.183066,-0.189519,0.299134,0.181764,-0.177806,0.306317,0.180722,-0.144723,0.31006,0.194569,-0.131243,0.280171,0.21352,-0.148715,0.247971,0.196676,-0.137398,0.220829,0.206182,-0.21232199999999998,0.20537399999999997,0.19073199999999998,-0.21398699999999998,0.225983,0.189778,-0.189219,0.204555,0.18369100000000002,-0.192349,0.22893200000000002,0.18040499999999998,-0.169383,0.207542,0.187451,-0.16906,0.225521,0.18521700000000002,-0.190415,0.179081,0.179623,-0.194487,0.252693,0.16459200000000002
-0.23966300000000001,0.215679,0.213562,-0.232923,0.245246,0.204378,-0.247367,0.27962800000000004,0.22186599999999998,-0.23515500000000003,0.310297,0.19905699999999998,-0.204514,0.306793,0.18308,-0.189552,0.299137,0.181782,-0.17783800000000002,0.306319,0.18073499999999998,-0.14476,0.310068,0.194581,-0.131277,0.280185,0.213522,-0.148738,0.24797800000000003,0.196683,-0.137427,0.22083699999999998,0.206175,-0.21235,0.20537399999999997,0.190751,-0.214011,0.225983,0.189801,-0.189248,0.204559,0.183698,-0.19237200000000002,0.228937,0.180412,-0.169432,0.20754299999999998,0.18746600000000002,-0.16908299999999998,0.22551,0.185245,-0.190468,0.17910399999999999,0.179635,-0.194522,0.252705,0.164624
-0.239686,0.215679,0.213585,-0.232944,0.245245,0.204399,-0.24739099999999997,0.279624,0.221902,-0.23518899999999998,0.310298,0.19908900000000002,-0.204541,0.306798,0.183092,-0.189581,0.29914,0.18179800000000002,-0.17786300000000002,0.306325,0.18074500000000002,-0.144792,0.310078,0.194602,-0.13130999999999998,0.28019,0.21351599999999998,-0.14876199999999998,0.247984,0.196686,-0.13745,0.22084600000000001,0.206168,-0.212381,0.205367,0.19079100000000002,-0.21403899999999998,0.225985,0.189816,-0.18922,0.204557,0.183674,-0.19239900000000001,0.22894099999999998,0.180427,-0.169481,0.20754899999999998,0.18745,-0.169131,0.225541,0.18525,-0.190492,0.179106,0.179621,-0.194553,0.252711,0.164641
-0.239717,0.21568299999999999,0.21359699999999998,-0.232961,0.245247,0.20442000000000002,-0.24741100000000002,0.279625,0.221929,-0.23523200000000002,0.310302,0.199121,-0.204567,0.306802,0.183113,-0.189622,0.299133,0.181811,-0.177896,0.306343,0.180747,-0.144822,0.31009000000000003,0.194614,-0.131332,0.280202,0.21351799999999999,-0.14878,0.247993,0.196692,-0.137482,0.22085700000000003,0.206184,-0.21240799999999999,0.205384,0.190798,-0.214058,0.225989,0.18983599999999998,-0.189302,0.204562,0.183729,-0.19242,0.228944,0.18044200000000002,-0.169511,0.207564,0.18746400000000002,-0.16922,0.225529,0.185468,-0.19051700000000002,0.17911400000000002,0.17963800000000002,-0.194576,0.252716,0.164658
-0.239731,0.215692,0.213626,-0.23297800000000002,0.245252,0.204441,-0.247432,0.27962600000000004,0.221958,-0.23525700000000002,0.310309,0.19915,-0.204602,0.306788,0.18315,-0.189645,0.299141,0.181829,-0.177918,0.30635100000000004,0.180758,-0.144843,0.310105,0.194634,-0.131351,0.280211,0.213524,-0.148794,0.247998,0.196697,-0.137498,0.220867,0.20619200000000001,-0.21242600000000003,0.20538800000000001,0.19081199999999998,-0.214079,0.225994,0.189848,-0.18926099999999998,0.204571,0.183685,-0.192443,0.22895100000000002,0.180453,-0.169532,0.20757399999999998,0.187472,-0.169195,0.225563,0.18528499999999998,-0.19054200000000002,0.179126,0.179645,-0.19459500000000002,0.25272100000000003,0.164674
-0.23973200000000003,0.215689,0.21366,-0.233002,0.245275,0.204441,-0.24744499999999997,0.279629,0.221982,-0.235277,0.310315,0.199174,-0.20463900000000002,0.306786,0.18312,-0.189667,0.29914,0.181859,-0.17799,0.30639,0.180808,-0.144869,0.310127,0.194649,-0.131366,0.28022800000000003,0.213525,-0.148855,0.24804299999999999,0.196607,-0.137518,0.220881,0.20621199999999998,-0.212444,0.205404,0.19081800000000002,-0.214085,0.22601,0.189866,-0.18933599999999998,0.204573,0.183759,-0.192471,0.228967,0.18045799999999998,-0.169548,0.207581,0.18748299999999998,-0.169208,0.22557399999999997,0.185297,-0.190557,0.17912,0.179655,-0.194613,0.252728,0.16469
-0.239735,0.215694,0.21368099999999998,-0.23301,0.245275,0.20445,-0.247455,0.279629,0.221994,-0.23529,0.310321,0.199195,-0.204653,0.306792,0.183137,-0.18967799999999999,0.299146,0.181868,-0.178002,0.306398,0.18082,-0.144879,0.310154,0.194665,-0.131381,0.28024099999999996,0.213529,-0.148818,0.248021,0.196718,-0.13752899999999998,0.22089499999999998,0.20620300000000003,-0.212445,0.205409,0.190826,-0.214117,0.226016,0.189891,-0.189341,0.204595,0.183767,-0.192477,0.228976,0.18045999999999998,-0.169551,0.20759,0.18748800000000002,-0.169213,0.225583,0.185304,-0.190555,0.179133,0.179661,-0.194623,0.252741,0.164699
-0.239733,0.21569899999999997,0.21368800000000002,-0.23299499999999998,0.245263,0.204474,-0.247455,0.279633,0.222007,-0.235298,0.310328,0.199203,-0.20465899999999998,0.30680100000000005,0.183142,-0.18968,0.299155,0.181876,-0.178005,0.306409,0.180827,-0.144886,0.310183,0.19467,-0.131376,0.280267,0.213502,-0.148817,0.24803000000000003,0.196724,-0.137521,0.22090700000000002,0.206222,-0.212445,0.205418,0.190829,-0.214114,0.226028,0.189886,-0.189341,0.204604,0.183759,-0.192477,0.228988,0.18046500000000001,-0.169549,0.20760599999999998,0.18748199999999998,-0.169213,0.225604,0.185347,-0.190547,0.179143,0.17965699999999998,-0.194623,0.252751,0.1647
-0.239725,0.215704,0.21368,-0.23300300000000002,0.24528699999999998,0.204459,-0.247454,0.279641,0.222014,-0.235296,0.310338,0.199211,-0.20463900000000002,0.306821,0.183196,-0.18967699999999998,0.299165,0.18187799999999998,-0.178004,0.30641799999999997,0.180829,-0.14488299999999998,0.31022,0.194663,-0.131374,0.280283,0.21350300000000003,-0.148819,0.24804099999999998,0.196725,-0.137523,0.220928,0.20620500000000003,-0.21243800000000002,0.20544,0.19080899999999998,-0.214079,0.22603600000000001,0.189904,-0.189332,0.204618,0.18375,-0.192472,0.228998,0.180464,-0.16954,0.207619,0.18748,-0.169209,0.225615,0.185345,-0.19054000000000001,0.179154,0.179654,-0.194616,0.252792,0.164693
-0.23971900000000002,0.215712,0.21367199999999997,-0.233002,0.24529600000000001,0.20444500000000002,-0.24745,0.279649,0.222014,-0.23528600000000002,0.310352,0.199211,-0.204629,0.306831,0.183199,-0.189672,0.299173,0.181881,-0.177998,0.30642800000000003,0.180835,-0.144873,0.310243,0.194684,-0.131369,0.280292,0.213515,-0.148803,0.24806199999999998,0.196706,-0.137511,0.22093600000000002,0.20621199999999998,-0.21243099999999998,0.205447,0.1908,-0.214073,0.22604699999999997,0.189899,-0.18932000000000002,0.204623,0.18375,-0.192467,0.22900700000000002,0.180456,-0.169534,0.207632,0.187471,-0.169205,0.225625,0.185338,-0.190532,0.179168,0.179644,-0.19461099999999998,0.252803,0.164692
-0.23971199999999998,0.215721,0.21365100000000004,-0.232992,0.24530300000000002,0.20444600000000002,-0.247439,0.279661,0.222,-0.23527199999999998,0.31036199999999997,0.199212,-0.204628,0.306854,0.18320699999999998,-0.18966,0.299183,0.18187799999999998,-0.17796800000000002,0.30641599999999997,0.180847,-0.14485499999999998,0.310256,0.194691,-0.131358,0.28029699999999996,0.21350999999999998,-0.148794,0.24806799999999998,0.196702,-0.137498,0.22094499999999997,0.206208,-0.212425,0.205454,0.190797,-0.214065,0.226052,0.189893,-0.189296,0.20464300000000002,0.183759,-0.192441,0.22900399999999999,0.18045999999999998,-0.169522,0.207637,0.18746500000000002,-0.169196,0.225635,0.185339,-0.190523,0.179173,0.179636,-0.1946,0.25281,0.164689
-0.23970500000000003,0.21572800000000003,0.213646,-0.23298000000000002,0.24531,0.204431,-0.24742600000000003,0.279669,0.221985,-0.235262,0.310369,0.199196,-0.204611,0.306858,0.183195,-0.189645,0.299183,0.181871,-0.177951,0.30641999999999997,0.180842,-0.14483800000000002,0.310267,0.194687,-0.13135,0.280302,0.21351399999999998,-0.148827,0.248102,0.196588,-0.137499,0.220952,0.20620300000000003,-0.21241100000000002,0.205459,0.19078599999999998,-0.21405300000000002,0.226059,0.189887,-0.18929400000000002,0.204627,0.183732,-0.19243,0.22901,0.18045,-0.16951300000000002,0.20764000000000002,0.18746300000000002,-0.169181,0.22564,0.185331,-0.19051300000000002,0.179179,0.17963099999999999,-0.19458399999999998,0.252816,0.164676
-0.23969000000000001,0.215731,0.213628,-0.232967,0.245313,0.204415,-0.247414,0.279673,0.22196100000000002,-0.23524499999999998,0.310374,0.199189,-0.204595,0.30685999999999997,0.18318199999999998,-0.18963,0.299186,0.181867,-0.177927,0.30640500000000004,0.180851,-0.144819,0.310266,0.194691,-0.131331,0.280301,0.21351599999999998,-0.14877,0.248072,0.196693,-0.137472,0.220941,0.20620500000000003,-0.2124,0.205461,0.190773,-0.21403699999999998,0.22606199999999999,0.189872,-0.189288,0.204627,0.183723,-0.192411,0.22900700000000002,0.180446,-0.169499,0.20764000000000002,0.187459,-0.169164,0.225638,0.185326,-0.190494,0.17918299999999998,0.17965599999999998,-0.194563,0.252817,0.16467
-0.23967399999999997,0.21573,0.21361,-0.23294499999999999,0.24530900000000003,0.204424,-0.247398,0.279674,0.221951,-0.235225,0.310373,0.199155,-0.204568,0.306841,0.183158,-0.189588,0.299201,0.181841,-0.177893,0.30640300000000004,0.180783,-0.144798,0.310265,0.194669,-0.13131500000000002,0.28029699999999996,0.21350700000000003,-0.148756,0.248069,0.196688,-0.137464,0.220939,0.206213,-0.212367,0.20545700000000003,0.19075599999999998,-0.21402600000000002,0.226057,0.189838,-0.18926600000000002,0.204622,0.18371400000000002,-0.192397,0.22900500000000001,0.18043299999999998,-0.169471,0.20764499999999997,0.18745799999999999,-0.169121,0.22562600000000002,0.18527000000000002,-0.19047999999999998,0.179181,0.179654,-0.194547,0.252812,0.164659
-0.239659,0.21572600000000003,0.21359099999999998,-0.232942,0.24530500000000002,0.20438800000000001,-0.24738600000000002,0.27967,0.221926,-0.23521,0.310368,0.199131,-0.204539,0.30685100000000004,0.183125,-0.189572,0.299192,0.181832,-0.17787999999999998,0.306396,0.180769,-0.14478,0.310253,0.194652,-0.13128399999999998,0.280291,0.21351199999999998,-0.14874400000000002,0.24806,0.196684,-0.13744,0.220925,0.20619,-0.21235500000000002,0.20544899999999996,0.19073800000000002,-0.214009,0.22605,0.189825,-0.189243,0.204622,0.183696,-0.192382,0.22899699999999998,0.180428,-0.169434,0.207637,0.187459,-0.169107,0.22561900000000001,0.185258,-0.19046300000000002,0.179172,0.179648,-0.19453199999999998,0.252805,0.164644
-0.23964699999999997,0.215714,0.21357199999999998,-0.232915,0.24528000000000003,0.20438900000000002,-0.24737699999999999,0.279665,0.22190700000000002,-0.235179,0.31035999999999997,0.199096,-0.204527,0.306843,0.183107,-0.18956199999999998,0.299185,0.181811,-0.177869,0.306386,0.180757,-0.144766,0.310236,0.194608,-0.13128299999999998,0.280281,0.213511,-0.148734,0.248052,0.19667300000000001,-0.13742100000000002,0.220906,0.20617,-0.212338,0.205438,0.190725,-0.213996,0.22603800000000002,0.18981099999999998,-0.18923,0.204611,0.18369000000000002,-0.192367,0.22898600000000002,0.18042,-0.169422,0.207618,0.18746300000000002,-0.16909200000000002,0.225608,0.185251,-0.190422,0.17914000000000002,0.17963900000000002,-0.194522,0.252764,0.16463599999999998
-0.239635,0.2157,0.213562,-0.232908,0.245267,0.20438399999999998,-0.24736799999999998,0.27965300000000004,0.221883,-0.23516900000000002,0.310348,0.199072,-0.204519,0.306827,0.183092,-0.189551,0.299168,0.181795,-0.17786,0.306369,0.18074300000000001,-0.144742,0.310212,0.19459200000000001,-0.131261,0.280271,0.213497,-0.14873699999999998,0.24803000000000003,0.196682,-0.13741099999999998,0.220898,0.20616500000000001,-0.21232399999999998,0.205406,0.190735,-0.213984,0.226023,0.189799,-0.189216,0.204597,0.18368900000000002,-0.192355,0.22896999999999998,0.18040799999999999,-0.169409,0.207605,0.187459,-0.169078,0.22558499999999998,0.185203,-0.190407,0.17912899999999998,0.179622,-0.1945,0.252756,0.164579
-0.239623,0.21568600000000002,0.21355300000000002,-0.23289,0.245245,0.20439300000000002,-0.24735500000000002,0.27963499999999997,0.221865,-0.235159,0.31033099999999997,0.199048,-0.204511,0.306811,0.18307,-0.189546,0.299153,0.181775,-0.177831,0.306344,0.180731,-0.144742,0.31021,0.19456400000000001,-0.13126400000000002,0.280248,0.21348899999999998,-0.148725,0.24801700000000002,0.196674,-0.137399,0.22088000000000002,0.206159,-0.212315,0.205386,0.19072999999999998,-0.21398000000000003,0.226007,0.18979000000000001,-0.189209,0.20458099999999999,0.18369100000000002,-0.192349,0.22895100000000002,0.180397,-0.169382,0.207589,0.18743800000000002,-0.16906400000000002,0.22557399999999997,0.185178,-0.190397,0.17911,0.179619,-0.194494,0.252738,0.16456800000000002
-0.23961300000000002,0.215665,0.21354299999999998,-0.23288699999999998,0.245229,0.20438299999999998,-0.24735,0.27962,0.221849,-0.23514899999999997,0.31030599999999997,0.199027,-0.204507,0.306792,0.183054,-0.18954100000000002,0.299138,0.181759,-0.177826,0.306327,0.18071199999999998,-0.144725,0.310182,0.19454100000000002,-0.131251,0.280235,0.213481,-0.148722,0.24800100000000003,0.196667,-0.137397,0.22085700000000003,0.206155,-0.21230900000000003,0.20536500000000002,0.190722,-0.213997,0.22595700000000002,0.189772,-0.1892,0.20455399999999999,0.183685,-0.19234500000000002,0.228933,0.180394,-0.169373,0.207565,0.187435,-0.169045,0.225539,0.185174,-0.19039,0.179088,0.179615,-0.194487,0.2527,0.164581
-0.239614,0.215648,0.213536,-0.23288499999999998,0.245214,0.204376,-0.24735,0.279606,0.22182800000000003,-0.23514899999999997,0.310285,0.199001,-0.204504,0.306772,0.183034,-0.189539,0.299118,0.18173599999999998,-0.177823,0.306309,0.18069200000000002,-0.14471900000000001,0.310165,0.194516,-0.13125699999999998,0.280213,0.213459,-0.148703,0.24796500000000002,0.196629,-0.13739,0.22084,0.206144,-0.212313,0.205337,0.19072999999999998,-0.21399400000000002,0.225938,0.18975899999999998,-0.189142,0.204541,0.183631,-0.19234400000000001,0.228911,0.18038800000000002,-0.169372,0.207521,0.187411,-0.169049,0.225505,0.185187,-0.190383,0.179052,0.179607,-0.19448900000000002,0.25268,0.164573
-0.239614,0.215633,0.213534,-0.23289400000000002,0.24520799999999998,0.20433900000000002,-0.247346,0.279588,0.22181599999999999,-0.235148,0.310268,0.198976,-0.204518,0.306734,0.183,-0.18954100000000002,0.299102,0.181723,-0.177823,0.306295,0.180673,-0.14471900000000001,0.31014899999999995,0.194487,-0.131254,0.280183,0.213439,-0.148703,0.24794699999999997,0.196615,-0.13739200000000001,0.22081900000000002,0.20613299999999998,-0.21231599999999998,0.205317,0.190728,-0.213995,0.225919,0.189751,-0.189143,0.204518,0.183626,-0.19234400000000001,0.228892,0.18037999999999998,-0.169371,0.20750100000000002,0.187409,-0.16905,0.225481,0.185183,-0.190376,0.179017,0.179563,-0.19448900000000002,0.252659,0.16456400000000002
-0.239616,0.215612,0.21354800000000002,-0.23288699999999998,0.24518600000000002,0.20435999999999999,-0.24734899999999999,0.279575,0.22180100000000003,-0.235148,0.310252,0.198967,-0.204523,0.306714,0.18298699999999998,-0.189531,0.299068,0.181696,-0.17783,0.306245,0.18066400000000002,-0.14471900000000001,0.31013,0.19446,-0.131261,0.28017600000000004,0.21340599999999998,-0.14874500000000002,0.247957,0.196479,-0.13739500000000002,0.22080100000000003,0.206125,-0.212319,0.205303,0.190719,-0.21399899999999997,0.225911,0.189727,-0.18915,0.204502,0.183626,-0.19235,0.228875,0.180367,-0.169375,0.20747100000000002,0.18741,-0.169052,0.225467,0.185169,-0.190388,0.179011,0.179534,-0.194493,0.25264200000000003,0.164553
-0.239614,0.215596,0.213538,-0.23288899999999998,0.24517399999999998,0.204354,-0.247346,0.279565,0.221786,-0.23514899999999997,0.310234,0.19894900000000001,-0.204535,0.306692,0.182976,-0.189531,0.299051,0.181673,-0.177842,0.306241,0.180635,-0.144723,0.310112,0.194431,-0.131241,0.28015,0.21339499999999997,-0.148748,0.24794499999999997,0.196466,-0.137399,0.220793,0.20610900000000001,-0.21231999999999998,0.20528600000000002,0.190716,-0.213998,0.22587800000000002,0.18975799999999998,-0.189146,0.204482,0.183615,-0.19236199999999998,0.22884200000000002,0.180386,-0.16939300000000002,0.20743899999999998,0.18751400000000001,-0.16905699999999999,0.22544899999999998,0.18516,-0.190391,0.178992,0.179535,-0.194499,0.252616,0.1645
-0.23961300000000002,0.21558400000000003,0.213538,-0.23288899999999998,0.24516300000000002,0.204349,-0.247344,0.279552,0.22177800000000003,-0.23515100000000003,0.310219,0.198936,-0.20453,0.30667,0.18293800000000002,-0.18954000000000001,0.299016,0.181621,-0.17784,0.306228,0.180614,-0.144722,0.310094,0.194406,-0.131249,0.280146,0.213376,-0.148749,0.24789099999999997,0.196464,-0.137401,0.220779,0.206098,-0.21232399999999998,0.20527199999999998,0.190709,-0.21400100000000002,0.22587100000000002,0.18973299999999998,-0.189154,0.204467,0.183613,-0.19237,0.22882600000000003,0.180374,-0.169397,0.20742399999999997,0.187507,-0.169073,0.225427,0.18515299999999998,-0.190399,0.178972,0.17953,-0.19452,0.25259000000000004,0.164475
-0.239616,0.215574,0.213535,-0.232893,0.24515599999999999,0.20433800000000002,-0.24734699999999998,0.279548,0.22177,-0.235152,0.310217,0.19892,-0.204536,0.306661,0.182923,-0.189551,0.298973,0.18154,-0.177848,0.306218,0.1806,-0.144724,0.310084,0.194385,-0.131249,0.28012800000000004,0.213358,-0.14875,0.247879,0.19645,-0.137408,0.220764,0.20608200000000002,-0.21233000000000002,0.20525900000000002,0.19070499999999999,-0.214007,0.225863,0.189723,-0.189155,0.204455,0.183608,-0.192374,0.22881300000000002,0.180366,-0.169404,0.20741199999999999,0.18748900000000002,-0.169068,0.22540300000000002,0.185125,-0.190419,0.178965,0.179541,-0.194518,0.252567,0.164497
-0.239617,0.21556599999999998,0.213527,-0.232895,0.24515100000000004,0.20432999999999998,-0.247342,0.279539,0.22175999999999998,-0.23515500000000003,0.310206,0.198902,-0.204535,0.306651,0.18290599999999999,-0.189554,0.298964,0.181529,-0.177847,0.306211,0.180583,-0.144726,0.310073,0.194365,-0.13125499999999998,0.280129,0.213329,-0.148753,0.24787399999999998,0.196441,-0.137413,0.220752,0.206066,-0.21233400000000002,0.20525,0.190697,-0.21400999999999998,0.225852,0.18971500000000002,-0.189159,0.204443,0.183608,-0.192395,0.22880100000000003,0.180324,-0.169406,0.207398,0.18748599999999999,-0.16907,0.22539,0.185115,-0.190413,0.17893699999999998,0.179534,-0.194521,0.252558,0.164486
-0.23961500000000002,0.21555900000000003,0.213522,-0.232904,0.245144,0.204272,-0.247338,0.279536,0.22174699999999997,-0.23515300000000003,0.310196,0.198889,-0.204533,0.306642,0.182898,-0.189551,0.298958,0.18151,-0.177846,0.306203,0.180571,-0.144725,0.310064,0.194349,-0.131242,0.28010100000000004,0.21331399999999998,-0.148751,0.24786599999999998,0.196424,-0.137414,0.220744,0.206054,-0.212331,0.205242,0.190691,-0.214008,0.22584200000000001,0.189712,-0.189167,0.20443699999999998,0.183599,-0.192373,0.228773,0.180333,-0.16939400000000002,0.20739200000000002,0.18740199999999999,-0.169072,0.22538000000000002,0.185098,-0.190418,0.17893,0.179523,-0.19450699999999999,0.252539,0.164446
