RCheekLowX,RCheekLowY,RCheekLowZ,RCheekUpX,RCheekUpY,RCheekUpZ,RBrowOutX,RBrowOutY,RBrowOutZ,RBrowInX,RBrowInY,RBrowInZ,LBrowInX,LBrowInY,LBrowInZ,LBrowOutX,LBrowOutY,LBrowOutZ,LCheekUpX,LCheekUpY,LCheekUpZ,LCheekLowX,LCheekLowY,LCheekLowZ,RLipLowX,RLipLowY,RLipLowZ,RLipUpX,RLipUpY,RLipUpZ,CLipLowX,CLipLowY,CLipLowZ,CLipUpX,CLipUpY,CLipUpZ,LLipLowX,LLipLowY,LLipLowZ,LLipUpX,LLipUpY,LLipUpZ
-0.25099099999999996,0.229767,0.193004,-0.24424099999999999,0.259567,0.184069,-0.246712,0.325705,0.179334,-0.214902,0.322524,0.16508499999999998,-0.188096,0.322497,0.16483699999999998,-0.15592,0.32726900000000003,0.181568,-0.15899100000000002,0.263826,0.182832,-0.147871,0.236852,0.19358599999999998,-0.22181700000000001,0.21989299999999998,0.173842,-0.22402399999999997,0.24022600000000002,0.171505,-0.197061,0.22041599999999997,0.167081,-0.20188299999999998,0.243813,0.164693,-0.17811,0.223298,0.174369,-0.178154,0.24046199999999998,0.17106
-0.250992,0.22975500000000001,0.193001,-0.24424400000000002,0.25955100000000003,0.184064,-0.24673299999999998,0.32569499999999996,0.179304,-0.21490399999999998,0.32251199999999997,0.165072,-0.188086,0.322498,0.16484100000000002,-0.155927,0.327258,0.18155,-0.158996,0.263816,0.182827,-0.147871,0.236842,0.193582,-0.221795,0.21987199999999998,0.17385499999999998,-0.22402600000000003,0.240217,0.171501,-0.19703099999999998,0.220464,0.167017,-0.20188299999999998,0.243802,0.164685,-0.17811300000000002,0.223275,0.17436500000000002,-0.17815599999999998,0.240454,0.17105499999999998
-0.25098899999999996,0.22972800000000002,0.192998,-0.24426199999999998,0.259523,0.184048,-0.24674400000000002,0.325676,0.179288,-0.21491500000000002,0.32245999999999997,0.16503199999999998,-0.188109,0.322475,0.164812,-0.155942,0.32725,0.181534,-0.159002,0.263807,0.182823,-0.147876,0.23683,0.193575,-0.22182800000000003,0.21984800000000002,0.173833,-0.224027,0.24020300000000003,0.171495,-0.197028,0.220442,0.167018,-0.20192100000000002,0.24378000000000002,0.164645,-0.17811400000000002,0.223252,0.174352,-0.17815699999999998,0.24043899999999999,0.171051
-0.25099099999999996,0.229704,0.19298800000000002,-0.24427100000000002,0.259506,0.184051,-0.24675500000000003,0.325656,0.179275,-0.21492600000000003,0.322441,0.165017,-0.188093,0.32244,0.164768,-0.155968,0.327236,0.181497,-0.159026,0.263779,0.182819,-0.14787999999999998,0.236817,0.193573,-0.22184,0.21982100000000002,0.173797,-0.224031,0.24018699999999998,0.171492,-0.196974,0.22047399999999998,0.16678800000000002,-0.20193599999999998,0.243745,0.164676,-0.178102,0.223214,0.17436500000000002,-0.178162,0.240425,0.171047
-0.25099899999999997,0.229677,0.192998,-0.24429,0.259473,0.184079,-0.246773,0.325635,0.179259,-0.214937,0.322423,0.16501400000000002,-0.188113,0.32243099999999997,0.16472799999999999,-0.15598199999999998,0.32722199999999996,0.18148599999999998,-0.15903399999999998,0.263763,0.182817,-0.14788199999999999,0.236789,0.19355899999999998,-0.221848,0.21978899999999998,0.173794,-0.224029,0.240161,0.171496,-0.197042,0.220338,0.167021,-0.201942,0.243725,0.16467,-0.178108,0.223181,0.17437,-0.17817,0.240404,0.171053
-0.25100300000000003,0.22965100000000002,0.19300499999999998,-0.244302,0.25945100000000004,0.184084,-0.24679299999999998,0.325614,0.179257,-0.21495300000000003,0.322407,0.165001,-0.188128,0.322418,0.164724,-0.156002,0.327204,0.18146099999999998,-0.159045,0.26374699999999995,0.182819,-0.1479,0.236771,0.193601,-0.221865,0.21975100000000003,0.173807,-0.224039,0.240139,0.171507,-0.19708900000000001,0.220315,0.167185,-0.20195,0.243705,0.16464,-0.178106,0.223152,0.174336,-0.178228,0.240329,0.171234
-0.25101799999999996,0.229629,0.193018,-0.244317,0.259419,0.184129,-0.246813,0.32559699999999997,0.179254,-0.214971,0.32237899999999997,0.165025,-0.188156,0.32239,0.164713,-0.156022,0.327194,0.181451,-0.15906099999999998,0.263733,0.182821,-0.14790699999999998,0.23675500000000002,0.1936,-0.221874,0.219721,0.17381300000000002,-0.224066,0.240121,0.171478,-0.197071,0.220271,0.167159,-0.201948,0.243671,0.164679,-0.17813800000000002,0.223121,0.174359,-0.178241,0.240315,0.171238
-0.25103600000000004,0.229609,0.19304100000000002,-0.244331,0.259405,0.184141,-0.24683200000000002,0.325581,0.179249,-0.215009,0.322355,0.16498,-0.188171,0.32235199999999997,0.164743,-0.15605,0.327176,0.181453,-0.159076,0.263719,0.182823,-0.147925,0.236742,0.1936,-0.22189,0.219698,0.173817,-0.22408000000000003,0.24010599999999999,0.171485,-0.19708499999999998,0.22024699999999997,0.167167,-0.20196,0.24365900000000001,0.164684,-0.178152,0.22310300000000002,0.174361,-0.178259,0.240296,0.171254
-0.251048,0.229595,0.193044,-0.24434099999999997,0.259396,0.18415,-0.246856,0.32556799999999997,0.179256,-0.215031,0.322347,0.164976,-0.188256,0.322333,0.16472699999999998,-0.15607000000000001,0.327166,0.181448,-0.15909700000000002,0.263712,0.182819,-0.147929,0.236729,0.193598,-0.221865,0.219677,0.173896,-0.22410100000000002,0.24008600000000002,0.17151,-0.1971,0.220234,0.167169,-0.201979,0.24366100000000002,0.164673,-0.17814000000000002,0.22311,0.174284,-0.178276,0.240286,0.171255
-0.251056,0.22958299999999998,0.193057,-0.24435300000000001,0.259385,0.184159,-0.246881,0.325559,0.179264,-0.215044,0.322329,0.165008,-0.188277,0.32233,0.164721,-0.156096,0.327162,0.181443,-0.15911199999999998,0.2637,0.182825,-0.147945,0.236723,0.19359300000000002,-0.221885,0.21966,0.173897,-0.22411599999999998,0.24008000000000002,0.171515,-0.197114,0.220219,0.167175,-0.202001,0.243631,0.164709,-0.178169,0.22308699999999998,0.174288,-0.178293,0.24028000000000002,0.171255
-0.251071,0.229573,0.19306600000000002,-0.24436999999999998,0.25937899999999997,0.18416400000000002,-0.246921,0.325552,0.179284,-0.215071,0.322337,0.164986,-0.188296,0.322327,0.164725,-0.156141,0.32716999999999996,0.181412,-0.159148,0.263716,0.182777,-0.14796099999999998,0.23671799999999998,0.19358399999999998,-0.22195399999999998,0.21965300000000001,0.173792,-0.224135,0.240076,0.171523,-0.197135,0.220205,0.167174,-0.202049,0.24363600000000002,0.16472699999999998,-0.17818299999999998,0.22307800000000003,0.174279,-0.178307,0.240277,0.171253
-0.251083,0.22956700000000002,0.193081,-0.244381,0.259377,0.184179,-0.246944,0.32555300000000004,0.179294,-0.21510900000000002,0.32234,0.165047,-0.18832100000000002,0.322322,0.16476400000000002,-0.156173,0.32717199999999996,0.18141600000000002,-0.15916,0.26371300000000003,0.18278,-0.147976,0.236708,0.19359400000000002,-0.22196,0.219637,0.173802,-0.22415,0.240076,0.171534,-0.197149,0.220202,0.167173,-0.202066,0.24366,0.164705,-0.17819300000000002,0.223073,0.174277,-0.178325,0.24028000000000002,0.171257
-0.251091,0.229569,0.19309,-0.244392,0.259376,0.18419000000000002,-0.246954,0.32555500000000004,0.179304,-0.21512699999999998,0.322341,0.165053,-0.188338,0.322323,0.164774,-0.15618800000000002,0.327177,0.181417,-0.159176,0.263716,0.182777,-0.147989,0.23671,0.19358699999999998,-0.221994,0.219617,0.173797,-0.224163,0.240078,0.171539,-0.197211,0.220227,0.167202,-0.202073,0.24364,0.164734,-0.17820899999999998,0.22306900000000002,0.174273,-0.178339,0.240281,0.171256
-0.2511,0.229573,0.193103,-0.24439499999999997,0.25938,0.184194,-0.24696500000000002,0.32556199999999996,0.179322,-0.215126,0.322336,0.16509300000000002,-0.188346,0.322328,0.16478199999999998,-0.156196,0.32718,0.181424,-0.159186,0.26372199999999996,0.182778,-0.148006,0.236722,0.19358699999999998,-0.222,0.21961399999999998,0.173799,-0.22417399999999998,0.240085,0.17154,-0.19722,0.220223,0.167206,-0.20208099999999998,0.24368099999999998,0.164678,-0.178214,0.22306700000000002,0.174273,-0.178345,0.240287,0.171256
-0.2511,0.22957600000000003,0.19311199999999998,-0.24439699999999998,0.259382,0.184204,-0.246971,0.32556799999999997,0.179339,-0.21513800000000002,0.322351,0.16507,-0.188367,0.322333,0.16484100000000002,-0.1562,0.327189,0.18143299999999998,-0.15918800000000002,0.263723,0.18278599999999998,-0.148009,0.23672100000000001,0.193588,-0.22200599999999998,0.21961399999999998,0.173802,-0.22418000000000002,0.240092,0.171547,-0.197224,0.220225,0.167224,-0.202139,0.24367199999999997,0.164742,-0.178221,0.223065,0.174276,-0.178347,0.240294,0.171265
-0.25109899999999996,0.229581,0.19312200000000002,-0.2444,0.259385,0.184212,-0.24697,0.325575,0.179347,-0.21513800000000002,0.322358,0.165082,-0.188362,0.322341,0.164848,-0.156203,0.32719299999999996,0.181444,-0.15918800000000002,0.263727,0.182794,-0.148008,0.236724,0.193591,-0.222004,0.21961399999999998,0.173805,-0.224177,0.24010900000000002,0.17158800000000002,-0.197223,0.220223,0.167229,-0.20210899999999998,0.24370799999999998,0.164704,-0.178215,0.223061,0.174277,-0.178344,0.24030700000000002,0.171254
-0.25109000000000004,0.22958299999999998,0.19313,-0.244391,0.259387,0.18421600000000002,-0.24696500000000002,0.32558000000000004,0.179352,-0.21513600000000002,0.322366,0.16508699999999998,-0.188364,0.322351,0.16486099999999998,-0.156197,0.32721100000000003,0.181453,-0.159181,0.263733,0.182804,-0.148001,0.236727,0.193604,-0.22199899999999997,0.21961599999999998,0.173802,-0.224169,0.24011799999999997,0.17159000000000002,-0.19721,0.22023,0.167229,-0.202097,0.243716,0.164705,-0.178205,0.22306199999999998,0.174279,-0.178334,0.240314,0.171256
-0.251073,0.229589,0.193129,-0.24437899999999999,0.259391,0.18421600000000002,-0.246957,0.32558899999999996,0.179358,-0.215126,0.322374,0.165097,-0.188354,0.322388,0.164832,-0.156186,0.327225,0.181474,-0.15915,0.263723,0.182861,-0.14798599999999998,0.23674499999999998,0.193597,-0.221987,0.219619,0.173802,-0.22416,0.240123,0.171593,-0.197192,0.220239,0.167237,-0.202086,0.243727,0.164706,-0.17818900000000001,0.223068,0.17428,-0.178314,0.240326,0.171257
-0.25105500000000003,0.229595,0.19312100000000001,-0.244369,0.259397,0.18421400000000002,-0.246946,0.3256,0.17935399999999999,-0.21511599999999997,0.322385,0.1651,-0.188344,0.322399,0.16484000000000001,-0.156169,0.32724200000000003,0.181503,-0.159141,0.263743,0.182857,-0.147973,0.23676,0.1936,-0.22196999999999997,0.21961999999999998,0.173796,-0.22414800000000001,0.24013299999999999,0.17159100000000002,-0.197129,0.220214,0.167224,-0.202072,0.24374,0.164705,-0.178174,0.223075,0.174276,-0.178298,0.24033800000000002,0.171257
-0.251044,0.2296,0.19311,-0.24435500000000002,0.259405,0.18420999999999998,-0.24693299999999999,0.325612,0.179355,-0.21509899999999998,0.322396,0.165101,-0.188332,0.32240599999999997,0.16484300000000002,-0.15615199999999999,0.327251,0.181508,-0.159131,0.263748,0.182861,-0.147963,0.23676799999999998,0.193598,-0.22195399999999998,0.219629,0.173784,-0.224137,0.240144,0.171584,-0.19711199999999998,0.220227,0.167215,-0.20204,0.243733,0.16475599999999999,-0.17815899999999998,0.223079,0.17427,-0.178286,0.24035,0.17126
-0.25103400000000003,0.22960999999999998,0.1931,-0.24434699999999998,0.259416,0.1842,-0.246916,0.325629,0.179348,-0.21508200000000002,0.322419,0.16507,-0.18829400000000002,0.32243099999999997,0.164797,-0.156133,0.32726,0.181515,-0.15912,0.263752,0.182859,-0.147953,0.236769,0.193599,-0.22193400000000002,0.21964499999999998,0.17377599999999999,-0.224127,0.240155,0.171572,-0.197128,0.22026199999999999,0.167229,-0.202029,0.24374400000000002,0.164749,-0.178148,0.223084,0.17426,-0.178274,0.240356,0.171251
-0.251026,0.22962600000000002,0.19308499999999998,-0.244327,0.25944,0.18415399999999998,-0.24687699999999999,0.32564299999999996,0.179334,-0.21507300000000001,0.322444,0.165075,-0.188278,0.322438,0.164794,-0.156103,0.327264,0.181514,-0.159107,0.263751,0.18286,-0.147945,0.236765,0.193598,-0.22192399999999998,0.219646,0.173765,-0.22411999999999999,0.24016300000000002,0.17156300000000002,-0.19709200000000002,0.220232,0.167195,-0.202006,0.243743,0.164749,-0.178143,0.22308000000000003,0.17425,-0.178221,0.240411,0.171079
-0.251019,0.22963499999999998,0.193074,-0.24431999999999998,0.259445,0.184141,-0.246863,0.325651,0.179325,-0.21506,0.32245100000000004,0.165072,-0.18826500000000002,0.322463,0.164768,-0.15607100000000002,0.327264,0.181523,-0.1591,0.263752,0.182862,-0.14794000000000002,0.23676,0.19359200000000001,-0.221919,0.219651,0.173747,-0.224111,0.240168,0.171549,-0.197114,0.22026300000000001,0.16722,-0.201994,0.243748,0.164739,-0.17813299999999999,0.223077,0.174245,-0.17821199999999998,0.240416,0.171068
-0.25100500000000003,0.22964,0.193056,-0.24431,0.259449,0.184133,-0.24684899999999999,0.32565700000000003,0.179319,-0.21503899999999998,0.32243499999999997,0.16505699999999998,-0.18821400000000002,0.32246199999999997,0.164776,-0.15606,0.32726900000000003,0.18151199999999998,-0.15909500000000001,0.26374899999999996,0.182855,-0.14793299999999998,0.23675500000000002,0.193582,-0.22193200000000002,0.21963600000000003,0.173726,-0.22410100000000002,0.24017,0.171545,-0.1971,0.22025799999999998,0.167209,-0.201985,0.24375100000000002,0.16473,-0.178128,0.223068,0.174235,-0.178203,0.24041500000000002,0.171062
-0.25099699999999997,0.229642,0.19304300000000002,-0.24430300000000002,0.259449,0.184117,-0.246836,0.32565700000000003,0.179305,-0.215011,0.32243499999999997,0.164989,-0.18820499999999998,0.322459,0.164767,-0.15605,0.32727,0.181501,-0.159085,0.26374699999999995,0.18285099999999999,-0.147926,0.23675,0.19356700000000002,-0.22192199999999998,0.219627,0.173709,-0.224093,0.240171,0.17153,-0.197097,0.22025,0.167207,-0.201961,0.24375100000000002,0.164668,-0.17810399999999998,0.223061,0.174208,-0.178196,0.24041700000000002,0.171048
-0.250986,0.229633,0.193025,-0.244304,0.259425,0.18415399999999998,-0.246831,0.32565,0.179285,-0.215008,0.322427,0.16497699999999998,-0.188201,0.322456,0.16475599999999999,-0.15604500000000002,0.32726700000000003,0.18148599999999998,-0.159082,0.263741,0.182838,-0.14790799999999998,0.23673699999999998,0.19355799999999998,-0.221917,0.21961599999999998,0.17369400000000002,-0.224082,0.24017600000000003,0.171501,-0.19708599999999998,0.220244,0.167194,-0.201953,0.243746,0.164663,-0.178093,0.223046,0.174199,-0.17818599999999998,0.240412,0.171022
-0.25097800000000003,0.229621,0.193017,-0.244296,0.259414,0.184142,-0.24682800000000002,0.325642,0.17927,-0.215002,0.32242,0.164965,-0.188195,0.322448,0.16474,-0.156039,0.327261,0.18147,-0.159073,0.263729,0.182827,-0.147892,0.236727,0.193518,-0.221908,0.21960100000000002,0.173677,-0.22406700000000002,0.240156,0.1715,-0.19708,0.220227,0.167186,-0.20194600000000001,0.243736,0.164653,-0.178083,0.22302800000000003,0.174184,-0.17818499999999998,0.24039899999999997,0.171021
-0.250969,0.22960300000000003,0.19300599999999998,-0.244288,0.259403,0.184135,-0.246825,0.32563000000000003,0.179249,-0.21498,0.32242,0.164997,-0.188162,0.322434,0.164711,-0.156038,0.32725,0.181451,-0.159074,0.263719,0.182818,-0.147923,0.236672,0.193682,-0.22188000000000002,0.21957600000000002,0.173617,-0.22406199999999998,0.240141,0.171486,-0.197076,0.22020599999999999,0.167182,-0.201907,0.243704,0.16459300000000002,-0.17807699999999999,0.22300599999999998,0.17416900000000002,-0.178177,0.24038400000000001,0.171009
-0.250961,0.229586,0.192995,-0.244286,0.259387,0.18412699999999999,-0.246821,0.32561,0.17923699999999998,-0.214977,0.322405,0.164982,-0.188164,0.32242,0.164692,-0.15603699999999998,0.32723800000000003,0.181423,-0.159075,0.263705,0.182808,-0.14791300000000002,0.23665100000000003,0.193665,-0.22187300000000001,0.21954200000000001,0.173578,-0.22406500000000001,0.240123,0.17143599999999998,-0.197073,0.22017899999999999,0.167181,-0.201902,0.24369000000000002,0.16458499999999998,-0.178106,0.222987,0.17425,-0.178172,0.24036999999999997,0.170997
-0.25095300000000004,0.22956500000000002,0.192971,-0.24427800000000002,0.259389,0.184081,-0.24682600000000002,0.325594,0.17921700000000002,-0.214981,0.322375,0.164995,-0.188171,0.322385,0.164674,-0.156041,0.32721999999999996,0.181397,-0.15905899999999998,0.26366300000000004,0.182823,-0.1479,0.236619,0.193663,-0.22187800000000002,0.219511,0.173569,-0.224061,0.240094,0.171401,-0.19705899999999998,0.220138,0.16708699999999999,-0.201896,0.243671,0.164576,-0.17810299999999998,0.22296100000000002,0.174233,-0.17817,0.240346,0.171
-0.250954,0.229543,0.192973,-0.244281,0.259353,0.18412,-0.24682300000000001,0.325573,0.179198,-0.214971,0.322364,0.164929,-0.188173,0.322342,0.164687,-0.15604300000000002,0.327203,0.18137799999999998,-0.15906199999999998,0.263648,0.182816,-0.147902,0.23660100000000003,0.193655,-0.221877,0.21948,0.17355,-0.224072,0.24006999999999998,0.17139300000000002,-0.197055,0.220113,0.16707,-0.20188699999999998,0.24360700000000002,0.164589,-0.1781,0.222921,0.174229,-0.178171,0.24032699999999999,0.170987
-0.250949,0.229517,0.192968,-0.24428200000000003,0.259339,0.184111,-0.24682800000000002,0.325556,0.179178,-0.214995,0.322336,0.164866,-0.188218,0.322326,0.164651,-0.15605,0.327185,0.18135,-0.159063,0.263631,0.182805,-0.147899,0.23658200000000001,0.193638,-0.221883,0.219448,0.17353,-0.22407399999999997,0.24005300000000002,0.17138699999999998,-0.197069,0.220085,0.167062,-0.20189400000000002,0.243575,0.16461800000000001,-0.178093,0.22288400000000003,0.174202,-0.178171,0.24030700000000002,0.170979
-0.250947,0.229494,0.192927,-0.24427800000000002,0.259339,0.184065,-0.24683400000000003,0.325538,0.179162,-0.21498299999999998,0.32229,0.164866,-0.188225,0.322312,0.164629,-0.156056,0.32716999999999996,0.18133,-0.159081,0.26358899999999996,0.182753,-0.14791700000000002,0.236554,0.193634,-0.221879,0.21941300000000002,0.173527,-0.224079,0.24003400000000003,0.17138499999999998,-0.197072,0.22005,0.16708399999999998,-0.201881,0.24354699999999999,0.164623,-0.178095,0.222863,0.174183,-0.178177,0.24028899999999997,0.170966
-0.250948,0.229477,0.192943,-0.244281,0.259329,0.184059,-0.246829,0.32550999999999997,0.17915,-0.21502800000000002,0.322252,0.164847,-0.18823,0.322299,0.164617,-0.156067,0.32716300000000004,0.181284,-0.159092,0.26356199999999996,0.18276900000000001,-0.147923,0.236538,0.193632,-0.221885,0.219389,0.173519,-0.224083,0.24001999999999998,0.171375,-0.197075,0.220031,0.16708,-0.20188699999999998,0.24353400000000003,0.164609,-0.178098,0.22283499999999998,0.174171,-0.178178,0.240274,0.170941
-0.25095300000000004,0.22946799999999998,0.192935,-0.244284,0.259322,0.184053,-0.246833,0.325498,0.17914000000000002,-0.21503000000000003,0.32224200000000003,0.16483699999999998,-0.18823,0.32229,0.164603,-0.15607000000000001,0.327153,0.181265,-0.159116,0.263569,0.18271099999999998,-0.147931,0.23652199999999998,0.19361099999999998,-0.22189,0.21937800000000002,0.173511,-0.224102,0.239997,0.17136500000000002,-0.19708499999999998,0.220018,0.167078,-0.201915,0.243542,0.164546,-0.178069,0.222804,0.174061,-0.178179,0.240256,0.17089100000000002
-0.250954,0.229462,0.192929,-0.244286,0.259315,0.184043,-0.246833,0.325479,0.17910399999999999,-0.215033,0.322235,0.164823,-0.18823299999999998,0.322284,0.16458699999999998,-0.156073,0.32714499999999996,0.18124500000000002,-0.159105,0.26353699999999997,0.182668,-0.14793,0.23651,0.19356800000000002,-0.22189699999999998,0.21936599999999998,0.1735,-0.224109,0.239994,0.171356,-0.197073,0.21998499999999999,0.167041,-0.201917,0.24353899999999998,0.164535,-0.178073,0.222789,0.174041,-0.17818599999999998,0.240249,0.170877
-0.25095500000000004,0.229458,0.192923,-0.244286,0.25931,0.18403699999999998,-0.246838,0.325482,0.179109,-0.215033,0.322232,0.16480799999999998,-0.18823299999999998,0.322277,0.164575,-0.156074,0.32714099999999996,0.18123,-0.159107,0.263531,0.18266,-0.147929,0.236502,0.193554,-0.221906,0.219334,0.173527,-0.224111,0.23998899999999998,0.171347,-0.197078,0.219955,0.167025,-0.20192000000000002,0.243533,0.164529,-0.178073,0.222779,0.174018,-0.17818900000000001,0.240242,0.170869
-0.250952,0.229458,0.192912,-0.244283,0.259312,0.184026,-0.24682600000000002,0.325479,0.179082,-0.21503000000000003,0.322229,0.164799,-0.18823399999999998,0.322277,0.16456300000000001,-0.156069,0.32713600000000004,0.18122,-0.159129,0.263499,0.182746,-0.147929,0.236498,0.19354000000000002,-0.2219,0.21934,0.173494,-0.224111,0.239965,0.17136400000000002,-0.197074,0.219946,0.167022,-0.20191800000000001,0.243529,0.16452,-0.178074,0.222771,0.174003,-0.17818699999999998,0.240238,0.17085799999999998
-0.250944,0.229454,0.192894,-0.24426399999999998,0.259329,0.18399400000000002,-0.24682800000000002,0.325484,0.179067,-0.215025,0.322229,0.164786,-0.18823,0.322275,0.164555,-0.156066,0.32713200000000003,0.181207,-0.159157,0.26350999999999997,0.182687,-0.14793,0.236492,0.19353299999999998,-0.22190700000000002,0.219323,0.173494,-0.224104,0.239965,0.171355,-0.197074,0.219941,0.167012,-0.201915,0.243531,0.16451300000000002,-0.17807,0.22275799999999998,0.173992,-0.17818399999999998,0.240236,0.170845
