RCheekLowX,RCheekLowY,RCheekLowZ,RCheekUpX,RCheekUpY,RCheekUpZ,RBrowOutX,RBrowOutY,RBrowOutZ,RBrowInX,RBrowInY,RBrowInZ,LBrowInX,LBrowInY,LBrowInZ,LBrowOutX,LBrowOutY,LBrowOutZ,LCheekUpX,LCheekUpY,LCheekUpZ,LCheekLowX,LCheekLowY,LCheekLowZ,RLipLowX,RLipLowY,RLipLowZ,RLipUpX,RLipUpY,RLipUpZ,CLipLowX,CLipLowY,CLipLowZ,CLipUpX,CLipUpY,CLipUpZ,LLipLowX,LLipLowY,LLipLowZ,LLipUpX,LLipUpY,LLipUpZ
-0.239294,0.22663200000000003,0.186598,-0.23215500000000003,0.256286,0.176593,-0.232361,0.321191,0.170016,-0.200628,0.31697,0.15681900000000001,-0.174218,0.316269,0.15698199999999998,-0.14317,0.319395,0.174045,-0.14662999999999998,0.258603,0.17646900000000001,-0.137041,0.23136500000000002,0.188946,-0.21025,0.21505900000000003,0.16833599999999999,-0.211853,0.236271,0.16511800000000001,-0.185419,0.214034,0.162356,-0.189698,0.239118,0.158055,-0.166712,0.21712399999999998,0.16909100000000002,-0.165999,0.235531,0.165159
-0.23931100000000002,0.226602,0.186627,-0.232136,0.256247,0.176581,-0.232364,0.32115900000000003,0.170008,-0.20063,0.316936,0.156773,-0.174217,0.316214,0.15701099999999998,-0.143173,0.319353,0.174033,-0.14664000000000002,0.258567,0.176484,-0.13705599999999998,0.231319,0.188978,-0.210256,0.215009,0.168374,-0.211867,0.236238,0.165139,-0.185417,0.213964,0.162441,-0.18971300000000002,0.239083,0.15807100000000002,-0.166728,0.217065,0.16911600000000002,-0.16601400000000002,0.235483,0.165181
-0.23933400000000002,0.22657800000000003,0.18666300000000002,-0.232148,0.256225,0.176595,-0.23234499999999997,0.32111,0.170021,-0.200646,0.31687600000000005,0.15678699999999998,-0.174264,0.31613600000000003,0.15701500000000002,-0.14318,0.319303,0.174035,-0.146597,0.258483,0.176249,-0.13707,0.23129,0.189003,-0.21028899999999998,0.214968,0.168425,-0.21190100000000003,0.23619600000000002,0.16516,-0.185443,0.21392600000000003,0.162472,-0.18973399999999999,0.23903200000000002,0.158131,-0.166749,0.217023,0.16914300000000002,-0.166072,0.23543000000000003,0.165349
-0.23935900000000002,0.226554,0.186698,-0.232161,0.25621900000000003,0.176637,-0.232359,0.32106399999999996,0.17004,-0.200658,0.316848,0.15678399999999998,-0.174275,0.316103,0.15701600000000002,-0.14319300000000001,0.31927,0.174026,-0.146618,0.258445,0.176347,-0.137098,0.231251,0.18905,-0.21034899999999998,0.21492600000000003,0.168429,-0.21192199999999997,0.236171,0.165185,-0.185469,0.21386599999999997,0.16250599999999998,-0.189753,0.23896900000000001,0.15819,-0.166773,0.216984,0.169172,-0.16614400000000001,0.235327,0.16558900000000001
-0.23938800000000002,0.226539,0.18673599999999999,-0.232183,0.256203,0.17665699999999998,-0.232379,0.32103899999999996,0.170047,-0.200675,0.316826,0.156782,-0.174297,0.316079,0.157013,-0.14322100000000001,0.319238,0.174046,-0.146634,0.258409,0.176404,-0.137124,0.23123200000000002,0.189067,-0.210389,0.214908,0.16850199999999999,-0.211945,0.23615100000000003,0.165211,-0.185513,0.213878,0.16247999999999999,-0.189803,0.23893899999999998,0.15826199999999999,-0.166803,0.216957,0.169201,-0.166171,0.23530399999999999,0.16560899999999998
-0.239419,0.22652600000000003,0.186777,-0.23224499999999998,0.25614899999999996,0.176703,-0.232413,0.321025,0.170053,-0.200706,0.316812,0.15678499999999998,-0.174286,0.316023,0.157056,-0.143254,0.319218,0.174033,-0.14665799999999998,0.258396,0.17641700000000002,-0.137154,0.231217,0.189089,-0.21041999999999997,0.214896,0.168531,-0.211973,0.23613800000000001,0.16523800000000002,-0.185566,0.21383000000000002,0.16254000000000002,-0.18983,0.23891700000000002,0.158288,-0.16683699999999999,0.216935,0.169238,-0.166205,0.23528600000000002,0.165625
-0.23945300000000003,0.226517,0.186813,-0.232263,0.25614499999999996,0.176775,-0.232447,0.321022,0.17008099999999998,-0.200764,0.316794,0.15675,-0.174354,0.31601599999999996,0.157083,-0.143293,0.31921700000000003,0.174043,-0.14668299999999998,0.258389,0.176433,-0.137192,0.231215,0.189103,-0.21045100000000003,0.214894,0.16855,-0.21201599999999998,0.236118,0.165274,-0.185603,0.213817,0.16255,-0.189882,0.23889699999999997,0.158327,-0.16688499999999998,0.216917,0.16930699999999999,-0.166245,0.23528200000000002,0.165641
-0.239485,0.22651300000000002,0.186852,-0.23229699999999998,0.25615,0.176805,-0.23249899999999998,0.321009,0.17011500000000002,-0.200845,0.316797,0.15678399999999998,-0.174403,0.316051,0.157063,-0.14336600000000002,0.31921700000000003,0.174043,-0.14671800000000002,0.258395,0.176449,-0.137237,0.23122399999999999,0.189119,-0.210484,0.21490399999999998,0.168573,-0.21209099999999997,0.236134,0.16535,-0.185636,0.213819,0.16253800000000002,-0.19001300000000002,0.238919,0.158229,-0.166902,0.21694499999999997,0.169272,-0.166292,0.23528000000000002,0.165657
-0.239527,0.22653,0.186878,-0.23235799999999998,0.25618,0.17686500000000002,-0.232539,0.321011,0.170153,-0.20091099999999998,0.316808,0.156867,-0.17446099999999998,0.316079,0.157088,-0.143413,0.319233,0.174061,-0.146758,0.25843299999999997,0.176426,-0.13727,0.23125199999999999,0.18912400000000001,-0.210517,0.21491500000000002,0.168595,-0.212123,0.23614899999999997,0.165374,-0.185665,0.213838,0.162543,-0.19004200000000002,0.238934,0.158281,-0.166941,0.216971,0.16928800000000002,-0.166357,0.235296,0.165715
-0.239552,0.226559,0.186934,-0.23244099999999998,0.256214,0.176874,-0.232606,0.32103000000000004,0.170179,-0.200969,0.316818,0.156945,-0.174558,0.31611999999999996,0.157052,-0.143468,0.319269,0.174076,-0.146852,0.258463,0.176535,-0.137303,0.23128800000000002,0.189127,-0.210527,0.21495300000000003,0.168613,-0.212157,0.23616700000000002,0.165393,-0.185696,0.213892,0.16254200000000002,-0.19006900000000002,0.23894899999999997,0.158344,-0.16697599999999999,0.217011,0.169296,-0.166392,0.235325,0.165722
-0.239605,0.22657199999999997,0.186918,-0.23246999999999998,0.256231,0.176901,-0.232654,0.32105500000000003,0.170218,-0.201052,0.31685399999999997,0.15700899999999998,-0.17463099999999998,0.31615,0.157059,-0.143525,0.31932699999999997,0.174073,-0.14693699999999998,0.25852800000000004,0.176572,-0.137326,0.23133099999999998,0.189127,-0.21056999999999998,0.21500999999999998,0.16861500000000001,-0.212169,0.23620700000000003,0.165402,-0.18575,0.213935,0.16258499999999998,-0.190105,0.23897,0.158359,-0.167007,0.217061,0.16929,-0.16636800000000002,0.23540999999999998,0.165461
-0.23962600000000003,0.226598,0.186933,-0.232501,0.256254,0.176923,-0.23270100000000002,0.321081,0.170257,-0.20112,0.316916,0.157013,-0.174673,0.31621900000000003,0.15711,-0.143566,0.31938099999999997,0.1741,-0.146966,0.25856999999999997,0.176582,-0.137352,0.231377,0.189126,-0.210587,0.21505100000000002,0.16861800000000002,-0.212248,0.23625500000000002,0.16539,-0.185774,0.21397399999999997,0.16258599999999998,-0.190132,0.23899,0.158376,-0.167019,0.21711100000000003,0.16929,-0.166406,0.23546,0.16550299999999998
-0.239635,0.226623,0.186942,-0.232517,0.256295,0.1769,-0.232767,0.321114,0.17030399999999998,-0.201157,0.316957,0.157024,-0.17468,0.316283,0.157162,-0.143609,0.319447,0.17411300000000002,-0.146981,0.258601,0.176567,-0.13736700000000002,0.23142800000000002,0.189122,-0.210592,0.21509099999999998,0.168613,-0.21226399999999998,0.236288,0.165389,-0.18578599999999998,0.21402100000000002,0.16256500000000002,-0.190138,0.23902600000000002,0.158359,-0.167062,0.217164,0.169282,-0.166429,0.23551,0.165496
-0.239635,0.22664299999999998,0.186942,-0.232533,0.256316,0.17691300000000001,-0.23281100000000002,0.321151,0.170373,-0.201167,0.317006,0.157058,-0.174708,0.316321,0.157196,-0.143652,0.319513,0.17416900000000002,-0.146993,0.25864299999999996,0.176587,-0.13739200000000001,0.23148000000000002,0.189126,-0.210585,0.215126,0.168599,-0.212267,0.236335,0.165378,-0.185789,0.21406399999999998,0.16257,-0.19015,0.23904699999999998,0.158362,-0.167105,0.21723299999999998,0.169254,-0.166446,0.23556100000000002,0.165479
-0.23963099999999998,0.22667199999999998,0.186935,-0.23254,0.256343,0.176925,-0.232843,0.321189,0.17040999999999998,-0.20121,0.317052,0.157118,-0.174747,0.316348,0.15723,-0.143676,0.319563,0.174203,-0.147003,0.258681,0.176595,-0.13739,0.231535,0.189083,-0.210583,0.215182,0.168578,-0.21226799999999998,0.23639200000000002,0.16538599999999998,-0.185779,0.214113,0.162549,-0.19016,0.23908200000000002,0.15833,-0.167151,0.217304,0.169247,-0.166453,0.23562399999999997,0.165439
-0.23963099999999998,0.22671100000000002,0.18690199999999998,-0.23255599999999998,0.256375,0.176945,-0.232856,0.321223,0.170443,-0.201249,0.317105,0.157139,-0.174777,0.31643000000000004,0.157313,-0.14368599999999998,0.3196,0.174241,-0.147015,0.258721,0.17663299999999998,-0.137405,0.23157399999999997,0.189049,-0.210577,0.215214,0.168549,-0.212279,0.236442,0.165355,-0.18578599999999998,0.214166,0.162528,-0.19021,0.239096,0.158345,-0.16717200000000002,0.217346,0.169217,-0.166468,0.235665,0.165415
-0.239632,0.226742,0.186878,-0.23256300000000002,0.256399,0.17694100000000001,-0.23285999999999998,0.32124899999999995,0.170462,-0.201257,0.31714000000000003,0.157185,-0.174776,0.316452,0.157331,-0.14368599999999998,0.319631,0.174287,-0.147021,0.258741,0.176636,-0.137428,0.231604,0.189052,-0.210601,0.215263,0.168474,-0.212296,0.236496,0.16531500000000002,-0.185784,0.21422800000000003,0.162468,-0.190242,0.239103,0.158397,-0.167187,0.217373,0.169155,-0.166446,0.235735,0.165276
-0.23964499999999997,0.226764,0.186865,-0.23256,0.256416,0.176938,-0.23285100000000003,0.321274,0.170482,-0.201196,0.317137,0.15718800000000002,-0.174766,0.31646599999999997,0.157346,-0.14366900000000002,0.31963400000000003,0.17432899999999998,-0.147001,0.258759,0.17668,-0.137432,0.231606,0.189033,-0.210603,0.215281,0.168444,-0.21231399999999997,0.23651,0.165302,-0.18581099999999998,0.214241,0.162497,-0.190248,0.23911,0.158395,-0.167193,0.21738400000000002,0.16913699999999998,-0.16645,0.23574699999999998,0.16526300000000002
-0.23964899999999997,0.226782,0.186833,-0.232555,0.25642800000000004,0.176928,-0.23284000000000002,0.321287,0.170491,-0.201167,0.317131,0.157226,-0.174751,0.316471,0.157358,-0.143652,0.319632,0.174344,-0.146993,0.258754,0.176682,-0.137414,0.23158600000000001,0.189029,-0.210608,0.21528699999999998,0.168427,-0.21231399999999997,0.236521,0.165292,-0.18581099999999998,0.21425100000000002,0.162487,-0.19023299999999999,0.23911300000000002,0.158334,-0.167191,0.21738600000000002,0.16911900000000002,-0.166442,0.23574699999999998,0.165259
-0.23964699999999997,0.22679000000000002,0.186819,-0.232544,0.256436,0.17691500000000002,-0.23281999999999997,0.321293,0.170483,-0.201146,0.317131,0.15723,-0.174708,0.316474,0.157351,-0.143629,0.319621,0.17435499999999998,-0.146984,0.25874400000000003,0.17668499999999998,-0.137409,0.23156999999999997,0.18904200000000002,-0.210601,0.21529600000000002,0.168391,-0.21229,0.236529,0.16527999999999998,-0.185806,0.21424400000000002,0.162482,-0.19023099999999998,0.2391,0.158339,-0.16718,0.217377,0.16910799999999998,-0.166473,0.235692,0.165381
-0.23962399999999998,0.22679000000000002,0.18681099999999998,-0.232535,0.25643499999999997,0.17690799999999998,-0.232794,0.321294,0.170462,-0.20112,0.31713,0.15722,-0.174671,0.31646799999999997,0.157297,-0.14360699999999998,0.31960700000000003,0.17435699999999998,-0.146988,0.25871700000000003,0.176652,-0.137404,0.231546,0.18904200000000002,-0.210594,0.21529099999999998,0.16837,-0.21227800000000002,0.23652600000000001,0.165266,-0.185765,0.21424,0.162416,-0.190229,0.23908600000000002,0.158339,-0.16717100000000001,0.217365,0.169099,-0.166471,0.235682,0.165375
-0.239617,0.226791,0.186796,-0.232514,0.25642600000000004,0.176873,-0.23276100000000002,0.321281,0.17044600000000001,-0.20105699999999999,0.317119,0.15723099999999998,-0.17465,0.316458,0.157289,-0.143576,0.31959299999999996,0.174336,-0.14698,0.258707,0.176653,-0.13739300000000002,0.23153200000000002,0.189064,-0.21059099999999997,0.21527399999999997,0.16836800000000002,-0.212267,0.236519,0.165259,-0.185753,0.21422600000000003,0.162405,-0.190226,0.23907199999999998,0.15833599999999998,-0.16714500000000002,0.21734699999999998,0.16908199999999998,-0.166467,0.235665,0.165374
-0.23961500000000002,0.226792,0.186779,-0.232502,0.256429,0.176857,-0.23273400000000002,0.321273,0.170409,-0.201041,0.317094,0.157197,-0.17463399999999998,0.316445,0.157271,-0.143554,0.319571,0.17430299999999999,-0.146971,0.25869699999999995,0.176645,-0.13739,0.23151999999999998,0.189048,-0.210585,0.21526700000000001,0.168364,-0.212258,0.236511,0.165252,-0.185752,0.214179,0.162453,-0.19022999999999998,0.23904,0.158378,-0.167126,0.21732100000000001,0.16908499999999999,-0.166467,0.23565,0.165372
-0.239616,0.226787,0.186771,-0.2325,0.25642600000000004,0.176847,-0.232702,0.321269,0.17036800000000002,-0.20102899999999999,0.31708000000000003,0.157173,-0.174619,0.31642600000000004,0.157254,-0.14354,0.319552,0.174283,-0.14696700000000001,0.258682,0.176645,-0.137383,0.231506,0.189073,-0.210573,0.21525,0.168347,-0.212254,0.23650100000000002,0.165246,-0.185756,0.214142,0.162464,-0.19023199999999998,0.23902199999999998,0.158381,-0.167115,0.21730100000000002,0.169077,-0.166469,0.235634,0.16536900000000002
-0.239621,0.226779,0.18677,-0.232501,0.256418,0.176837,-0.232688,0.321256,0.170336,-0.201026,0.317063,0.157151,-0.17460599999999998,0.316358,0.157226,-0.143535,0.319531,0.174265,-0.14696700000000001,0.258666,0.176636,-0.13738699999999998,0.231488,0.189073,-0.210576,0.21524200000000002,0.16834100000000002,-0.21225,0.236487,0.165245,-0.18575899999999998,0.214119,0.16246300000000002,-0.190253,0.238998,0.158437,-0.16711700000000002,0.21728000000000003,0.169075,-0.166481,0.23561100000000001,0.16536900000000002
-0.239646,0.22677399999999998,0.186763,-0.23251100000000002,0.25640599999999997,0.176834,-0.23268899999999998,0.321242,0.170307,-0.20101,0.317065,0.157114,-0.174612,0.316338,0.15721300000000002,-0.143541,0.319508,0.174243,-0.146973,0.25865,0.17663399999999999,-0.137397,0.23146799999999998,0.189073,-0.210589,0.21522600000000003,0.168346,-0.212252,0.236447,0.165271,-0.185777,0.21409699999999998,0.162468,-0.19026600000000002,0.23897800000000002,0.158433,-0.167122,0.217259,0.169076,-0.166495,0.235592,0.16536800000000001
-0.23965799999999998,0.226766,0.18675799999999998,-0.23252199999999998,0.256397,0.17682799999999999,-0.232702,0.321228,0.170286,-0.201068,0.31704899999999997,0.15708,-0.174617,0.316322,0.157195,-0.143553,0.31949099999999997,0.174217,-0.14698599999999998,0.25863800000000003,0.176623,-0.137424,0.231452,0.189075,-0.21059699999999998,0.215212,0.16833800000000002,-0.21226599999999998,0.236432,0.16527,-0.185781,0.21407199999999998,0.16247,-0.190298,0.238936,0.158422,-0.167143,0.21724699999999997,0.169074,-0.166527,0.235575,0.165348
-0.23969200000000002,0.226752,0.18676800000000002,-0.23253600000000002,0.256388,0.176829,-0.23274099999999998,0.321212,0.170273,-0.201075,0.317004,0.15706099999999998,-0.17463499999999998,0.31631,0.15717799999999998,-0.143575,0.319475,0.174198,-0.147001,0.258621,0.176587,-0.137445,0.23144299999999998,0.189063,-0.210614,0.215204,0.16833599999999999,-0.21227800000000002,0.23641199999999998,0.165243,-0.185802,0.21405500000000002,0.16247,-0.190333,0.23894,0.158364,-0.167168,0.217239,0.16907,-0.166555,0.23554699999999998,0.165356
